OWNER,TABLE_NAME,TABLE_BUSINESS_NAME,TABLE_DESCRIPTION,grain,COLUMN_ID,COLUMN_NAME,COLUMN_BUSINESS_NAME,COLUMN_DESCRIPTION,DATA_TYPE,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE
CENTRALSERVICES,GPSLOCATIONS,GPS Location,Latitude/longitude for a meter or collector; entered during installation import (layered routing) or read from the meter (geolocated routing).,One row per GPS location,4,LONGITUDE,Longitude,Longitude of the meter or collector.,NUMBER,22,12.0,8.0,False
CENTRALSERVICES,GPSLOCATIONS,GPS Location,Latitude/longitude for a meter or collector; entered during installation import (layered routing) or read from the meter (geolocated routing).,One row per GPS location,5,ALTITUDE,,,NUMBER,22,8.0,2.0,True
CENTRALSERVICES,GPSLOCATIONS,GPS Location,Latitude/longitude for a meter or collector; entered during installation import (layered routing) or read from the meter (geolocated routing).,One row per GPS location,6,UTCTIMECAPTURED,,,TIMESTAMP(6),11,,6.0,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,1,GROUPID,Group Identifier,Unique identifier for the group.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,2,ORGANIZATIONID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,3,NAME,Group Name,Name of the group.,NVARCHAR2,300,,,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,4,GROUPTYPEID,Group Type Identifier,Type of group.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,5,NOTES,,,NVARCHAR2,510,,,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,6,ENDPOINTGROUPID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,7,ACTIVE,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,8,STARTDATE,,,TIMESTAMP(6),11,,6.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,9,ENDDATE,,,TIMESTAMP(6),11,,6.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,10,SYSTEM,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,11,ENDPOINTMODELID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,12,FIRMWAREPLATFORMID,,,NUMBER,22,5.0,0.0,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,13,RESXKEYNM,,,VARCHAR2,50,,,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,14,LNKDGRPID,,,NUMBER,22,,,True
CENTRALSERVICES,GROUPS,Group,Logical collections of endpoints used to manage and query meters; several group types exist.,One row per group,15,TENANTID,,,NUMBER,22,5.0,0.0,False
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,1,GROUPTYPEID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,2,NAME,Group Type Name,"Name of the group type (e.g., Collector Group, User Defined).",VARCHAR2,50,,,True
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,3,NOTES,Notes,Notes describing the group type.,VARCHAR2,255,,,True
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,4,VIRTUAL,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,5,ENDPOINTGROUPTYPE,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,6,SYSTEMGROUP,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,7,BITFLAG,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,GROUPTYPES,Group Type,"Names of the group types supported by the system (e.g., Collector Group, RF Virtual Addressing, Scheduled Reads, User Defined).",One row per group type,8,OBJECTTYPEID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,1,ENDPOINTID,Endpoint Identifier,Endpoint for the latest daily value.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,2,DATADEFINITIONID,Data Definition Identifier,Type of read for the latest value.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,3,LATESTVALUEDEC,Latest Value (Decimal),Most recent daily reading value.,NUMBER,22,19.0,4.0,False
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,4,LATESTVALUEDATE,Latest Value Date,Date/time of the most recent daily reading value.,DATE,7,,,False
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,5,LATESTSELFREADDATE,Latest Self-Read Date,Date of the most recent self-read.,DATE,7,,,True
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,6,LATESTDAILYVALUEDEC,,,NUMBER,22,19.0,4.0,True
CENTRALSERVICES,IDREADINGLATESTVALUES,Daily Reading - Latest,Most recent daily reading value per endpoint and data definition.,One row per endpoint per data definition,7,LATESTDAILYVALUEDATE,,,DATE,7,,,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,1,ENDPOINTID,Endpoint Identifier,Endpoint that produced the daily read.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,2,READINGDATE,Reading Date,Date of the daily (self) read.,DATE,7,,,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,3,DATADEFINITIONID,Data Definition Identifier,Type of read (kWh kVAR etc.).,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,4,PACKETTYPEID,Packet Type Identifier,How the read arrived (published gap on-demand).,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,5,LOGTIME,,,DATE,7,,,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,6,COLLECTORID,Collector Identifier,Collector that delivered the read.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,7,BILLABLE,Billable Flag,Whether the read is flagged billable.,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,8,METERID,Meter Identifier,Meter associated with the read.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,9,VALUEDEC,Reading Value (Decimal),Numeric value of the daily read.,NUMBER,22,19.0,4.0,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,10,VALUEDATE,Reading Value Date,Date/time associated with the read value.,DATE,7,,,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,11,VALUESTRING,Reading Value (Text),Text representation of the read value where applicable.,VARCHAR2,256,,,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,12,RAWVALUE,,,RAW,256,,,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,13,OREADINGDATE,,,NUMBER,22,5.0,0.0,False
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,14,OVALUEDATE,,,NUMBER,22,5.0,0.0,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,15,METERBATCHID,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,IDREADINGLOGS,Daily Reading Log,"Daily (self) reads received from meters; each data definition is a different read type (kWh, kVAR, etc.). Very large and fast-changing table - slow to query.",One row per endpoint per data definition per reading date,16,READATTRIBUTES,,,NVARCHAR2,512,,,True
CENTRALSERVICES,INTERVALDATA,Interval Data (Load Profile),"Meter readings at fixed intervals (e.g., every 15 minutes) used for billing and load profile (LP). Very large and fast-changing table - slow to query.",One row per endpoint per channel per interval start,1,ENDPOINTID,Endpoint Identifier,Endpoint that produced the interval read.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,INTERVALDATA,Interval Data (Load Profile),"Meter readings at fixed intervals (e.g., every 15 minutes) used for billing and load profile (LP). Very large and fast-changing table - slow to query.",One row per endpoint per channel per interval start,2,METERID,Meter Identifier,Meter associated with the interval read.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,INTERVALDATA,Interval Data (Load Profile),"Meter readings at fixed intervals (e.g., every 15 minutes) used for billing and load profile (LP). Very large and fast-changing table - slow to query.",One row per endpoint per channel per interval start,3,INTERVALCHANNELNO,Interval Channel Number,Channel number for the interval series.,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,INTERVALDATA,Interval Data (Load Profile),"Meter readings at fixed intervals (e.g., every 15 minutes) used for billing and load profile (LP). Very large and fast-changing table - slow to query.",One row per endpoint per channel per interval start,4,INTERVALSTARTDATE,Interval Start Date,Start date/time of the interval.,DATE,7,,,False
